name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2023-12-05T16:00:00,6.1,3.8,-3.4,50.38,0,0,,0,0,14.8,11,330,1016.8,28.7,16,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-05T17:00:00,6.1,5.2,-2.9,52.3,0,0,,0,0,64.8,5.4,340,1016.9,0.9,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-05T18:00:00,6.1,4.5,-3.4,50.58,0,0,,0,0,64.8,7.6,357,1017.1,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-05T19:00:00,6.1,4.6,-2.3,54.82,0,0,,0,0,7.6,7.3,356,1017.6,84.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-05T20:00:00,5.6,3,-3,54.07,0,0,,0,0,9.4,12.3,47,1017.5,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-05T21:00:00,5,3.9,-3.9,52.52,0,0,,0,0,5.4,5.5,30,1017,30.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-05T22:00:00,5.6,4.5,-2.9,54.4,0,0,,0,0,5.4,5.6,43,1016.8,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-05T23:00:00,5.5,3.8,-1.3,61.56,0,0,,0,0,5.4,7.8,50,1016.7,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T00:00:00,4.9,2,-0.8,66.33,0,0,,0,0,5.4,13,42,1016.1,52.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T01:00:00,4.9,1.8,-0.2,69.52,0,0,,0,0,7.6,14.3,58,1015.3,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T02:00:00,4.3,1.6,-1.4,66.63,0,0,,0,0,9.4,11.1,77,1015.4,48.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T03:00:00,4.3,1.2,-2.3,62.28,0,0,,0,0,18.4,12.7,48,1015.6,84.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T04:00:00,3.8,1,-1.8,66.67,0,0,,0,0,18.4,11.1,89,1015.3,30.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T05:00:00,4.3,2.4,-0.8,69.41,0,0,,0,0,14.8,7.7,40,1015.2,28.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T06:00:00,3.8,-0.2,-1.3,69.34,0,0,,0,0,16.6,17.9,50,1015.5,6,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T07:00:00,3.8,0.3,-1.8,66.9,0,0,,0,0,16.6,14.5,58,1015.9,48.4,16,5,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T08:00:00,3.3,1.4,-1.8,69,0,0,,0,0,16.6,7.4,11,1016,98.9,16,118,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T09:00:00,4.3,2.5,-1.3,67.07,0,0,,0,0,25.9,7.3,8,1016.5,99.6,16,97,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T10:00:00,4.3,2.4,-0.8,69.57,0,0,,0,0,25.9,7.6,360,1016.8,82.4,16,411,1.5,4,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T11:00:00,5.6,3.1,-1.3,61.57,0,0,,0,0,25.9,11.3,359,1016.2,49.6,16,496,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T12:00:00,6.1,4.5,-2.2,55.23,0,0,,0,0,29.5,7.7,340,1015.5,88.1,16,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T13:00:00,6.6,5,-3.4,49.04,0,0,,0,0,27.7,8,317,1015,99.6,16,118,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T14:00:00,6.1,3.4,-3,52.3,0,0,,0,0,31.3,13.1,271,1014.7,99.6,16,54,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T15:00:00,5.5,3,-3.9,50.58,0,0,,0,0,29.5,11.8,297,1015.1,100,16,60,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T16:00:00,4.9,3.7,-4,52.42,0,0,,0,0,42.5,5.9,320,1015.3,99.6,16,8,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T17:00:00,4.3,2.9,-5.2,50.16,0,0,,0,0,30.9,6.1,325,1015.9,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T18:00:00,3.8,1.4,-6.8,46,0,0,,0,0,31.3,9.5,330,1016.6,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T19:00:00,3.8,1.8,-5.8,49.59,0,0,,0,0,38.9,7.8,340,1016.9,89.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T20:00:00,3.3,1.2,-6.3,49.49,0,0,,0,0,29.5,8,328,1017.2,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T21:00:00,3.3,1.9,-6.3,49.52,0,0,,0,0,43.7,5.8,330,1017.6,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T22:00:00,2.8,2.8,-7.2,47.69,0,0,,0,0,33.5,1.3,352,1017.9,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-06T23:00:00,2.2,-0.7,-7.3,49.68,0,0,,0,0,32.5,9.8,320,1018.1,86.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T00:00:00,1.7,-0.1,-7.9,48.99,0,0,,0,0,33.5,6.1,303,1018.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T01:00:00,1.6,0,-7.3,51.57,0,0,,0,0,27.7,5.6,320,1017.9,47.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T02:00:00,1.6,0,-6.8,53.7,0,0,,0,0,25.9,5.7,288,1018.3,5.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T03:00:00,1.6,1.6,-6.7,53.74,0,0,,0,0,24.1,0.8,351,1018,3.7,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T04:00:00,1.4,-1.7,-6.8,54.53,0,0,,0,0,22.3,10.4,276,1018.6,46.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T05:00:00,1.6,-1.7,-6.6,54.54,0,0,,0,0,27.7,11.3,252,1018.5,46.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T06:00:00,1.6,-2.2,-5.2,60.4,0,0,,0,0,25.9,13.8,256,1018.1,46.9,15.1,82,0.3,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T07:00:00,1.1,-2.9,-6.8,55.72,0,0,,0,0,25.9,14.3,261,1018.8,1.5,16,5,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T08:00:00,1.1,-2.9,-6.3,57.74,0,0,,0,0,27.7,14.3,270,1018.8,82.4,16,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T09:00:00,1.7,-2.5,-6.3,55.67,0,0,,0,0,29.5,15.7,272,1018.9,99.6,16,129,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T10:00:00,2.2,-2.2,-5.8,55.74,0,0,,0,0,27.7,17.9,250,1018.8,100,16,102,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T11:00:00,2.2,-1.6,-4,63.82,0,0,,0,0,64.8,14.7,250,1017.9,100,14.1,154,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T12:00:00,2.2,-2.2,-2.2,72.49,0,0,,0,0,33.5,18.1,249,1016.5,100,16,134,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T13:00:00,2.8,-1.4,-1.7,71.91,0,0,,0,0,72,18.1,269,1015.7,100,16,84,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-07T14:00:00,3.3,-0.8,-1.2,72.18,0,0,,0,0,29.5,18.3,250,1014.6,100,16,42,0.2,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-07T15:00:00,3.4,-0.7,-0.7,74.68,0,0,,0,0,29.5,18.1,260,1014.9,100,16,32,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T16:00:00,3.8,-0.2,0.5,79.11,0,0,,0,0,31.7,18.3,261,1015.5,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T17:00:00,4.3,1.9,-0.1,73.23,0,0,,0,0,33.5,9.5,275,1015.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T18:00:00,3.9,0.4,-0.1,75.39,0,0,,0,0,62.4,14.9,260,1016.1,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T19:00:00,3.8,0.1,-0.1,75.46,0,0,,0,0,22.3,16.2,250,1016.9,92.8,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T20:00:00,3.8,0.7,-0.1,75.46,0,0,,0,0,20.5,12.7,260,1017.3,0.8,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T21:00:00,3.4,0.9,-0.7,74.59,0,0,,0,0,18.4,9.4,270,1017.6,26.8,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T22:00:00,3.9,1.5,-0.7,72.09,0,0,,0,0,16.6,9.4,260,1017.9,88.1,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-07T23:00:00,3.9,2,-0.7,72.05,0,0,,0,0,14.8,7.5,260,1018.1,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T00:00:00,3.9,0.7,-0.7,72.09,0,0,,0,0,14.8,12.8,261,1018.4,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T01:00:00,3.9,1.4,-0.7,72.2,0,0,,0,0,14.8,9.6,252,1018.7,6,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T02:00:00,4.3,2.1,-0.1,72.94,0,0,,0,0,13,9.2,261,1018.8,31.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T03:00:00,5,5,-0.1,70.03,0,0,,0,0,11.2,0.2,359,1019.3,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T04:00:00,5,2.9,-0.1,69.99,0,0,,0,0,9.4,8.9,263,1019.6,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T05:00:00,4.4,2.6,0.5,76.22,0,0,,0,0,7.6,7.1,254,1020.2,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T06:00:00,4.4,2.1,1,78.89,0,0,,0,0,7.6,9,252,1021,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T07:00:00,3.9,2,1,81.53,0,0,,0,0,7.6,7.3,261,1021.4,0.8,16,9,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T08:00:00,4.4,2.7,1,78.72,0,0,,0,0,7.6,7.1,273,1021.8,1.5,16,86,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T09:00:00,5.7,3,0.6,69.78,0,0,,0,0,68.4,12.4,263,1022.8,1.5,16,141,0.5,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T10:00:00,6.2,5.5,0.6,67.13,0,0,,0,0,5.4,5.1,254,1023.4,1.5,16,364,1.3,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T11:00:00,7.9,6.3,0.6,60.09,0,0,,0,0,5.4,9.2,245,1022.7,95,15.9,244,0.9,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T12:00:00,8.9,8.3,0,53.7,0,0,,0,0,50,5.5,253,1022.4,88.1,15.9,480,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T13:00:00,10.6,10.6,0.5,49.67,0,0,,0,0,55.4,10.6,243,1022.3,1.5,16,397,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T14:00:00,11.1,11.1,-0.1,46.05,0,0,,0,0,7.6,9.5,190,1022.1,27.5,16,304,1.1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T15:00:00,10.6,10.6,0.5,49.69,0,0,,0,0,9.4,10.7,214,1022.1,1.5,16,53,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T16:00:00,9.3,8.8,1.6,58.24,0,0,,0,0,9.4,5.8,145,1022.4,99.6,16,19,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T17:00:00,8.8,6.7,1.6,60.45,0,0,,0,0,51.8,13,160,1022.5,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T18:00:00,8.3,6.8,1.6,62.49,0,0,,0,0,16.6,9.3,170,1023,50.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T19:00:00,8.3,6.5,2.7,67.8,0,0,,0,0,16.6,11.1,200,1023.5,29.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T20:00:00,7.9,5.9,2.8,70.04,0,0,,0,0,59,10.9,210,1023.8,3.7,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T21:00:00,7.9,6.2,2.8,70.08,0,0,,0,0,16.6,9.4,207,1023.9,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T22:00:00,7.9,6.6,2.7,70.01,0,0,,0,0,16.6,7.6,200,1023.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-08T23:00:00,8.4,8.4,3.3,70.29,0,0,,0,0,16.6,0.4,7,1023.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T00:00:00,8.4,7.8,3.8,72.91,0,0,,0,0,13,5.3,311,1023.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T01:00:00,8.4,6.9,4.3,75.52,0,0,,0,0,9.4,9.1,299,1023.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T02:00:00,8.8,8.4,4.9,76.61,0,0,,0,0,9.4,5.1,235,1023.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T03:00:00,8.3,8.3,5.6,82.84,0,0,,0,0,11.2,0.3,4,1023.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T04:00:00,8.8,8.8,6.1,82.9,0,0,,0,0,9.4,0.4,16,1023.5,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T05:00:00,8.8,8.8,6.1,83.2,0,0,,0,0,11.2,0.4,11,1023.2,1.5,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T06:00:00,8.2,6.7,6.1,86.19,0,0,,0,0,11.2,9.1,41,1023.5,0.8,15.7,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T07:00:00,7.8,5.8,6,88.8,0,0,,0,0,13,10.9,40,1023.5,0.8,15.7,5,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T08:00:00,8.3,6.7,6.6,89.15,0,0,,0,0,13,9.1,40,1023.4,5.4,15.6,83,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T09:00:00,8.8,7.1,6.7,86.26,0,0,,0,0,14.8,10.8,30,1023.8,100,12.8,105,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T10:00:00,10,8.8,7.2,82.63,0,0,,0,0,14.8,9.2,33,1023.9,99.6,13.8,380,1.4,4,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T11:00:00,11.7,11.7,8.3,79.78,0,0,,0,0,14.8,8.9,19,1023.7,2.7,15.9,363,1.3,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T12:00:00,13.8,13.8,7.8,67.26,0,0,,0,0,14.8,7.3,285,1022.5,2.7,15.9,209,0.8,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T13:00:00,14.3,14.3,7.8,64.82,0,0,,0,0,14.8,7.3,276,1021.6,1.5,16,406,1.5,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T14:00:00,15,15,7.1,59.32,0,0,,0,0,14.8,5.2,0,1021.4,1.5,16,251,0.9,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T15:00:00,13.8,13.8,7.7,66.59,0,0,,0,0,14.8,5.5,60,1021.4,1.5,14.1,95,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T16:00:00,12.8,12.8,7.8,71.48,0,0,,0,0,14.8,7.5,130,1021.2,1.5,16,23,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T17:00:00,11.2,11.2,7.2,76.41,0,0,,0,0,14.8,9.2,45,1021.2,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T18:00:00,10.7,10.7,7.2,78.99,0,0,,0,0,14.8,5.2,54,1021.2,1.5,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T19:00:00,10.7,10.7,7.2,78.88,0,0,,0,0,13,5.2,69,1021.5,27.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T20:00:00,11.1,11.1,7.2,76.67,0,0,,0,0,11.2,0,0,1021.4,50.8,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T21:00:00,11.1,11.1,7.2,76.55,0,0,,0,0,13,0.1,4,1020.9,2.7,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T22:00:00,10.7,10.7,7.2,78.97,0,0,,0,0,11.2,5.2,69,1020.9,1.5,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-09T23:00:00,11.1,11.1,6.2,71.79,0,0,,0,0,11.2,0.5,359,1020.3,1.5,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T00:00:00,11.1,11.1,6.2,71.94,0,0,,0,0,11.2,5.4,288,1019.6,0.8,15.8,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T01:00:00,10.6,10.6,6.7,76.76,0,0,,0,0,11.2,0.2,6,1019.3,50,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T02:00:00,11.1,11.1,6.7,74.01,0,0,,0,0,13,0.1,4,1018.3,88.1,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T03:00:00,10.7,10.7,7.8,82.54,0,0,,0,0,13,0.4,354,1017.8,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T04:00:00,11.7,11.7,8.3,80,0,0,,0,0,16.6,5.2,65,1016.9,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T05:00:00,12.1,12.1,8.8,80.1,0,0,,0,0,16.6,5.2,65,1016.6,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T06:00:00,12.8,12.8,9.3,79.41,0,0,,0,0,16.6,7.2,69,1016.3,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T07:00:00,13.3,13.3,9.9,80.25,0,0,,0,0,16.6,0.2,6,1015.8,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
